time,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,y
1384202645,0,1,1,1,0,26,36,2144,63,1.768229,84,1944,1.565538,1636,1
1384204406,0,2,2,2,0.719082,138,3,706,52,8.545116,67,1948.5,1.272251,258,0
1384206319,0,1,1,1,0,9,8,193,63,0.13272,17,508,8.534665,461,1
1384206323,0,1,4,5,0.904439,153,40,349.8,63,1.281093,364,519,1.205045,474,1
1384206324,0,1,3,3,0.330238,127,57,544.333333,63,4.148241,346,510,1.243654,464,1
1384206354,0,2,2,2,0.834648,46,3,773.5,52,0.022546,69,1953.5,34.264887,259,0
1384209333,1,1,1,1,0,13,11,1256,53,1.010694,126,4701,1.989419,595,0
1384210201,0,1,1,1,0,2,1,849,49,1.990648,96,917,1.502349,743,0
1384212938,0,1,1,1,0,10,8,850,49,0.031678,97,918,32.56741,744,0
1384213046,0,1,1,1,0,92,9,105,52,7.856759,3,4702,1.127279,596,0
1384215369,0,1,1,1,0,6,1,981,48,6.041169,88,1950,1.165531,1609,0
1384216601,0,1,2,2,0.863121,30,19,588,48,3.034844,99,1951.5,36.147312,1611,0
1384220710,0,1,2,2,0.760786,41,18,1041,52,0.608385,257,1956.5,1.838562,1615,0
1384225567,0,1,1,1,0,1,1,211,52,28.086829,22,4703,1.035604,597,0
1384225756,0,1,3,3,1.022421,14,3,738.333333,52,12.358086,349,85,1.112786,86,0
1384226635,0,1,2,2,1,2,0,488.5,41,0.682564,324,265.5,2.727668,266,0
1384236028,1,1,1,1,0,28,22,949,60,1.051319,190,1328,1.951186,1130,1
1384236029,0,1,1,1,0,18,16,947,60,-0.01515,186,75,-65.004584,58,1
1384253388,0,1,1,2,0.286397,20,20,252,33,1.068681,7,8.5,1.7018,9,0
1384259781,1,1,1,1,0,4,4,627,52,3.230868,64,1222,1.309514,1034,0
1384259998,0,2,4,5,1.653601,174,52,586.2,52,34.063975,376,1225,80.636757,179,0
1384275628,1,1,1,1,0,20,4,1434,52,1.804838,200,4704,1.554066,2005,0
1384279512,0,1,1,1,0,4,1,1222,52,0.622176,190,124,2.607262,123,0
1384284249,0,1,2,2,0.742488,7,12,965.5,52,1.566209,450,4705.5,6.170641,2007,0
1384286277,0,1,1,1,0,24,2,85713,47,1.11287,9,3,1.898577,1,0
1384291137,1,1,1,1,0,1,1,1105,52,0.001574,73,4712,636.294118,602,0
1384291987,0,1,1,1,0,0,52,52,52,8.763715,11,4713,1.114107,2009,0
1384292617,0,1,1,1,0,11,6,989,48,0.879815,90,1955,2.136603,1613,0
1384293399,0,1,1,1,0,52,0,0,52,0.016343,12,4714,62.189802,2010,0
1384293426,0,1,1,1,0,0,31,31,32,7.125475,3,4715,1.140342,2011,0
1384297044,0,1,1,1,0,30,25,459,48,52.179525,21,184,1.019165,146,0
1384297965,0,1,1,1,0,1,0,481,52,0.15875,250,4716,7.299213,2012,0
1384299853,0,1,1,1,0,1,1,211,52,0.859792,23,4717,2.163072,603,0
1384300464,0,1,1,1,0,6,3,860,52,0.864676,152,1958,2.156503,1616,0
1384300493,0,1,1,1,0,14,1,623,52,0.468692,66,1959,3.133597,1617,0
1384301645,0,1,1,1,0,5,2,504,51,3.35265,88,22,1.298271,22,0
1384304051,0,1,1,1,0,1,0,460,53,0.993113,19,186,2.006934,148,0
1384307633,0,1,1,1,0,39,29,840,58,0.714074,56,20,2.400415,14,1
1384313037,0,1,2,2,1,6,4,489.5,41,1.000023,326,267.5,1.749983,268,0
1384356982,0,1,1,1,0,11,7,953,52,25.625752,231,56,1.039023,51,0
1384359436,1,1,1,1,0,2,2,875,52,7.638391,111,595,1.130918,526,0
1384378896,0,1,1,2,0.833266,42,45,733,63,2.252193,206,18.5,1.237403,13,1
1384382116,0,1,1,1,0,30,1,957,52,0.290903,232,57,4.437575,52,0
1384386204,0,2,2,2,0.281194,40,1,838.5,52,21.538351,287,58.5,11.579122,5,0
1384389510,0,1,1,1,0,1,1,1110,63,0.015648,179,29,64.905325,23,1
1384389511,1,1,1,1,0,8,1,1110,63,0.007813,180,30,129,24,1
1384389512,0,1,1,1,0,1,1,1109,63,0.283067,175,24,4.532731,18,1
1384389514,0,2,2,2,0.591673,5,2,1034.5,59,10.194219,196,4.5,1.0492,2,1
1384389514,0,1,1,1,0,5,4,946,60,0.055382,185,496,19.056426,449,1
1384389514,1,1,1,2,0.821813,102,46,663,63,5.442575,196,86.5,1.091939,70,1
1384389514,0,1,1,1,0,3,2,1109,63,0.715521,176,23,2.397583,19,1
1384389514,0,1,1,1,0,1,1,1110,63,0.091007,177,27,11.988172,21,1
1384389514,1,1,1,1,0,1,1,1110,63,0.022998,178,28,44.482637,22,1
1384414554,1,1,1,1,0,1,1,1699,59,0.260891,272,0,0,0,1
1384422424,1,1,1,1,0,1,1,79,45,60.72184,47,378,1.016469,27,0
1384426574,0,1,4,5,1.898735,20,10,887.6,52,1.925169,620,1230,1.217417,1043,0
1384452331,0,1,1,1,0,25,4,1585,57,-13.1011,221,0,0,0,1
1384456249,0,2,2,2,0.994407,66,59,323,52,61.524578,58,596.5,1.00834,527,0
1384458707,0,1,1,1,0,1,1,169,45,82.051262,34,379,1.012188,1,0
1384459274,0,1,1,1,0,4,5,594,63,0.941991,42,396,2.061582,44,1
1384474399,0,2,2,3,1.369768,107,12,418.666667,63,0.54689,52,406,2.784735,46,1
1384480287,1,1,1,1,0,4,25,1606,57,7.85581,223,4783,1.127294,2036,1
1384480800,1,1,1,1,0,2,2,509,47,54.147234,8,42,1.018468,34,0
1384540319,0,1,1,1,0,3,3,486,52,6.49919,19,1,1.153865,1,0
1384547264,0,1,3,4,1.925796,38,8,573,52,16.296244,283,4719.5,1.036412,2016,0
1384547480,0,1,1,1,0,2,2,507,51,2.845312,89,23,1.351455,23,0
1384547793,0,1,1,1,0,1,1,1254,52,0.000961,289,128,1041.963855,127,0
1384550161,0,1,1,1,0,14,9,1105,52,2.997963,74,4722,1.33356,604,0
1384550559,0,1,1,1,0,2,0,461,53,2.853102,20,187,1.350496,149,0
1384550595,0,1,3,3,1.13497,10,8,444.666667,53,6.630231,204,130,1.123311,130,0
1384551005,0,1,2,2,0.721928,6,4,660,53,0.004745,201,132.5,159.04878,132,0
1384553240,0,2,3,4,1.577799,18,40,802.25,52,0.060784,360,4724.5,8.654735,605,0
1384555775,0,1,2,2,1,2,4,246,53,2.610249,24,188.5,9.377985,151,0
1384559877,1,1,1,1,0,12,10,460,53,0.047477,22,190,22.062896,152,0
1384573729,0,2,2,2,1,2,2,326.5,52,1.359722,60,598.5,1.551583,528,0
1384574017,0,1,1,1,0,3,3,177,52,0.003333,12,600,301,2,0
1384580566,0,1,2,2,0.770629,43,19,418,53,0.89849,81,1966.5,1.558779,1623,0
1384616399,0,1,1,1,0,1,1,640,53,0.414734,69,927,3.411185,753,0
1384617282,0,1,1,1,0,2,1,640,53,0.01022,70,928,98.848245,754,0
1384621081,1,1,1,1,0,4,3,522,52,0.849201,54,134,2.177577,133,0
1384623555,0,1,1,1,0,56,46,1195,52,0.531644,77,4732,2.88096,610,0
1384623609,0,1,1,1,0,1,1,458,53,4.691701,48,135,1.213142,134,0
1384626074,1,1,1,1,0,3,3,1205,52,0.029155,78,4733,35.299325,611,0
1384635319,0,1,2,2,1,6,6,490.5,41,3.730116,328,0.5,0.567022,1,0
1384638841,0,1,1,1,0,1,0,78,38,6.820868,8,0,0,0,0
1384640508,1,3,4,5,2.195462,12,8,398,45,122.880076,67,4736,1.097462,612,0
1384654938,0,1,2,2,1,5,5,421.5,52,5.661713,455,601.5,1.162858,530,0
1384655119,0,1,1,1,0,0,1,337,52,0.002095,36,603,478.348066,531,0
1384663636,0,1,1,1,0,1,0,0,1,0,0,18,0,18,0
1384712459,0,1,1,1,0,12,24,507,51,1.909479,90,24,1.523703,24,0
1384713464,0,1,1,1,0,1,1,482,52,4.809016,251,936,1.207943,762,0
1384715324,0,1,1,1,0,1,1,499,41,0.925984,137,269,2.079933,269,0
1384720394,0,1,1,1,0,1,1,495,51,0.09184,91,25,11.888469,25,0
1384729178,1,1,1,1,0,1,1,865,53,1.734711,154,191,1.576465,153,0
1384729769,0,1,1,1,0,1,4,1608,53,4.946319,238,192,1.202171,154,0
1384730316,0,1,1,1,0,8,9,462,53,1.972674,23,193,1.506926,155,0
1384739798,1,1,2,8,2.535393,64,32,982.125,53,36.848763,536,4742.5,1.107718,620,0
1384745028,0,1,2,2,0.918296,3,3,490.5,41,0.806788,331,270.5,1.70364,271,0
1384748552,0,1,1,1,0,1,0,495,51,0.325903,92,26,4.0684,26,0
1384751322,1,1,1,2,0.918296,4,2,1004.5,53,0.13338,137,4747.5,6.623048,622,0
1384787343,0,1,2,2,1,2,2,490.5,41,0.489757,333,272.5,2.531372,273,0
1384790685,0,1,1,1,0,1,1,1207,53,0.45559,81,4749,3.194955,623,0
1384797030,0,1,1,1,0,84,77,174,36,105.972604,5,0,0,0,0
1384799990,1,1,1,1,0,2,2,1444,52,0.785359,206,26,2.273303,22,0
1384802003,0,1,1,1,0,1,1,181,36,0.057558,6,1,18.373819,1,0
1384812622,0,1,1,1,0,1,2,1274,52,12.746725,43,937,1.078452,165,0
1384821421,0,1,2,2,1,2,2,678.5,52,3.298275,364,604.5,1.475957,533,0
1384823200,0,1,1,1,0,23,37,967,63,0.917222,197,421,2.090248,341,1
1384873742,0,1,2,2,1,2,2,490.5,41,0.999988,335,274.5,1.750009,275,0
1384877502,0,2,2,2,0.970951,5,5,47,48,20.985255,72,457.5,1.035739,413,0
1384897884,0,1,1,1,0,30,11,1930,63,5.026366,265,4796,1.198951,2044,1
1384898950,0,2,3,3,1.01782,27,12,679,53,2.692851,552,1969,1.173405,262,0
1384907221,0,2,2,2,1,2,2,634,53,5.503576,320,1971.5,1.100556,263,0
1384971278,0,1,1,1,0,1,1,496,51,2.577847,93,27,1.387921,27,0
1384979407,1,1,1,1,0,3,3,324,48,0.001354,22,29,739.461538,29,0
1385050714,0,1,1,2,0.938315,51,11,998.5,53,4.675943,184,60.5,1.118475,7,0
1385080938,0,1,1,1,0,12,2,119,52,32.380822,28,62,1.030882,54,0
1385127392,1,1,1,1,0,1,1,641,53,5.904051,71,30,1.169375,30,0
1385131794,0,1,48,212,5.937033,11822,2525,37.330189,29,76.675037,76,844.5,0.990736,677,0
1385134510,0,1,5,18,3.134919,1105,7,19.333333,40,8.892824,24,1387.5,0.111805,1123,0
1385137764,0,1,86,307,5.679834,21591,22029,115.188925,2,121.70452,198,1550,1.000121,1430,0
1385146067,0,1,3,3,1.584963,3,3,480.666667,52,7.583708,161,939,1.217969,765,0
1385149015,0,2,3,5,0.858727,196,211,295.6,45,54.929079,103,1706,1.039961,1434,0
1385149311,0,1,1,1,0,3,1,461,53,4.849479,24,194,1.206208,156,0
1385149629,1,1,2,2,1,2,2,257.5,51,20.002523,39,1709.5,1.024999,1436,0
1385151055,0,1,1,1,0,1,1,1,53,2.822153,193,1973,1.354339,1627,0
1385153034,1,1,1,1,0,1,0,368,52,13.569444,3,1235,1.073695,1046,0
1385158069,0,1,1,1,0,49,20,65,34,209.382755,4,4798,1.004776,27,1
1385158069,0,1,1,1,0,22,2,94,34,0.753299,5,4799,2.327495,28,1
1385160113,1,1,1,1,0,10,0,507,53,3.02272,422,25,1.330828,18,0
1385160704,0,1,1,1,0,3,1,517,53,0.00684,423,459,147.192893,414,0
1385160721,1,1,1,1,0,4,4,486,52,7.180579,20,1974,1.139265,1628,0
1385161543,0,1,2,3,1.313993,54,2,109.333333,52,112.162863,27,1,0.668678,2,0
1385161750,1,1,1,1,0,2,2,296,52,0.002396,13,1975,418.391304,1629,0
1385162760,0,1,1,1,0,1,1,108,48,62.199387,8,195,1.016077,157,0
1385170447,0,1,1,1,0,1,1,6,28,126.420613,2,1711,1.00791,14,0
1385177029,0,1,2,2,1,2,2,490.5,41,3.510266,337,276.5,1.213659,277,0
1385178987,0,1,1,1,0,1,1,229,39,19.507338,43,0,0,0,0
1385182784,1,1,1,1,0,8,2,458,53,6.471933,49,87,1.154513,87,0
1385182948,0,1,1,1,0,3,3,464,53,0.001898,50,88,527.829268,88,0
1385184373,0,1,1,1,0,1,1,523,52,6.519583,55,89,1.153384,89,0
1385185184,0,1,2,2,0.721928,4,6,647,53,10.372807,211,90.5,1.061399,91,0
1385219340,0,1,2,2,1,2,2,490.5,41,0.489711,339,278.5,2.531517,279,0
1385225062,0,2,2,2,0.37602,53,2,1098.5,53,8.73077,115,4.5,1.070376,2,0
1385227867,0,1,1,1,0,1,1,499,41,0.098692,143,280,11.13252,280,0
1385229419,1,1,1,1,0,2,2,265,22,143.809282,10,1976,1.006954,264,0
1385232123,0,1,1,1,0,5,7,149,52,13.948854,9,136,1.07169,135,0
1385236912,0,1,1,1,0,0,3,1273,52,4.910764,44,1977,1.203634,265,0
1385236994,0,1,1,1,0,33,9,958,63,54.752141,2,13,1.018264,6,1
1385244119,0,1,1,1,0,41,22,486,52,0.965255,21,11,2.035996,11,0
1385244800,0,1,1,1,0,8,10,464,53,0.71588,51,137,2.396883,136,0
1385245725,0,1,2,2,1,3,1,433,53,4.397118,87,941.5,1.513211,767,0
1385248079,1,1,1,1,0,1,2,1393,53,0.2664,58,38,4.753747,23,0
1385256689,0,1,1,1,0,5,1,465,47,65.254051,42,1713,1.015325,1438,0
1385259228,0,1,15,48,4.677882,2099,1111,23.1875,51,0.507592,33,1737.5,0.403814,1486,0
1385261152,0,1,2,3,1.274707,22,33,425.666667,45,1.297882,55,1763,1.470853,1489,0
1385268994,0,1,1,2,0.936667,13,21,1018.5,53,2.526389,186,63.5,1.296866,9,0
1385301353,0,1,1,1,0,1,1,229,39,1.416273,44,0,0,0,0
1385301542,0,1,1,1,0,19,10,618,45,0.467477,31,1765,3.139143,1490,0
1385311322,0,1,2,4,1.746129,52,49,309.75,63,5.310472,124,468.5,1.079385,378,1
1385311324,0,2,3,6,2.149637,115,53,406.166667,63,-1.182191,197,457.5,0.877295,60,1
1385311324,0,1,1,2,0.171655,326,26,665,63,2.929676,30,461.5,1.252566,62,1
1385311755,0,1,1,1,0,1,1,646,53,0.764236,74,943,2.308496,768,0
1385327106,0,1,1,1,0,2,2,115,36,173.851401,2,0,0,0,0
1385334354,0,1,1,1,0,1,1,519,53,2.009838,424,16,1.497553,13,0
1385341236,0,1,1,1,0,2,1,519,53,0.079653,425,26,13.55449,19,0
1385341916,0,1,3,3,1.378704,112,69,823.333333,53,7.483075,396,1979,1.057918,1632,0
1385347332,0,1,1,2,1,2,2,148.5,52,16.672697,140,92.5,1.041122,93,0
1385347867,0,1,1,1,0,1,1,165,52,0.006192,54,94,162.495327,94,0
1385348972,0,1,2,2,0.99403,11,11,448,53,0.256209,91,944.5,3.136524,770,0
1385349716,0,2,2,2,0.684038,7,4,700,53,2.022569,160,65.5,1.284333,10,0
1385356900,0,1,1,1,0,36,0,462,53,1.297454,52,0,0,0,0
1385388673,1,1,13,24,3.113123,307,4395,213.791667,51,2.720598,41,1777.5,1.053853,1514,0
1385410673,1,1,1,1,0,2,2,330,62,0.766551,31,370,2.304545,300,1
1385420272,0,1,2,2,0.970951,4,1,627.5,53,0.866065,109,1981.5,1.839992,1634,0
1385423098,1,1,6,7,2.407345,36,112,580.714286,53,9.059734,377,949,1.040885,777,0
1385482421,1,1,1,1,0,1,1,63,48,41.84522,29,27,1.023898,20,0
1385482591,0,1,1,1,0,1,1,63,48,0.001968,30,28,509.235294,21,0
1385490432,0,1,1,1,0,3,3,1232,53,6.845856,83,953,1.146074,166,0
1385497768,0,2,10,21,2.949463,75,439,507.190476,62,10.197288,1457,1467,1.081019,163,1
1385497769,0,2,7,12,3.051357,74,76,781,62,13.429239,1248,354.5,1.027095,37,1
1385497771,1,1,1,1,0,3,3,962,63,4.328738,195,24,1.231014,24,1
1385497773,0,1,2,5,1.52648,66,34,368.6,63,2.500273,146,376,1.152395,308,1
1385507809,0,2,3,3,1.283903,5,85,396.333333,53,29.280293,32,253,1.025595,15,1
1385513411,0,1,6,6,2.401773,47,16,574.166667,53,1.045289,352,956.5,1.390641,783,0
1385521291,0,1,1,1,0,1,1,505,52,3.208009,22,606,1.31172,534,0
1385556121,0,1,3,3,0.042957,482,0,241.666667,55,8.806825,294,1,0.718483,2,0
1385570629,1,1,1,1,0,2,2,480,55,0.167917,1,3,6.955335,3,0
1385579799,0,1,1,1,0,0,0,0,1,47.232859,2,0,0,0,0
1385594677,0,1,1,1,0,1,0,496,52,5.192245,95,32,1.192595,32,0
1385599718,0,1,1,1,0,51,0,986,52,14.045301,234,67,1.071198,56,0
1385657452,1,1,1,1,0,1,1,439,53,3.855231,120,383,1.259388,31,0
1385659384,0,1,1,1,0,0,2,645,53,1.689502,109,384,1.59189,347,0
1385663961,0,2,4,6,1.339513,728,0,162.166667,63,-5.860448,51,8.5,0.161927,5,0
1385663961,0,2,4,6,1.339513,728,0,40.666667,56,0.208025,42,2.5,0.300198,2,0
1385681111,1,1,1,1,0,4,5,1226,53,5.739896,194,138,1.174219,137,0
1385738536,0,1,12,18,2.612799,1244,25,11.388889,51,0.899853,25,1798.5,1.082107,1532,0
1385739766,0,1,1,2,1,2,2,1,52,18.705324,45,1808.5,1.040096,1534,0
1385752116,0,2,2,2,0.329846,61,5,897.5,53,3.677778,292,68.5,1.351444,11,0
1385761129,1,2,2,2,0.453716,78,6,935.5,53,0.094769,295,71.5,9.505181,12,0
1385777783,0,2,2,2,0.021559,276,204,392.5,53,5.699716,437,1983.5,1.14282,266,0
1385781825,0,1,1,1,0,1,1,499,41,6.411551,144,281,1.155969,281,0
1385784297,1,1,1,1,0,2,2,116,22,336.271181,4,0,0,0,0
1385810513,0,1,1,1,0,1,0,116,16,410.779433,5,0,0,0,0
1385814996,0,1,1,1,0,1,1,875,52,11.499711,113,1,1.086959,1,0
1385838210,0,1,2,2,0.479832,56,2,285,58,-11.208455,435,216.5,0.944573,178,0
1385838271,0,2,3,3,1.5,11,5,797.666667,58,50.616624,196,219,1.008479,10,0
1385839911,0,1,2,2,0.327445,1,49,552,58,40.488681,156,221.5,27.347638,182,0
1385844298,0,1,1,1,0,2,19,1225,53,1.888738,195,1241,1.529454,1052,0
1385855923,0,1,2,2,0.439497,17,5,363.5,46,109.233183,75,960.5,1.006866,785,0
1385858783,0,2,3,3,0.989588,19,6,216,45,4.61135,27,1986,1.096381,267,0
1385871119,0,1,1,1,0,1,1,482,41,7.543738,198,282,1.13256,282,0
1385910946,0,1,1,1,0,2,2,958,49,44.959769,64,962,1.022242,786,0
1385925295,1,1,2,2,0.503258,6,3,796,53,0.089514,247,389.5,9.378588,353,0
1385925565,0,1,2,2,0.890492,8,5,450,48,85.037564,53,2.5,1.006671,3,0
1385927655,1,1,1,1,0,1,1,1456,53,20.898681,107,1810,1.04785,1535,0
1386012693,0,2,3,5,1.835432,107,127,676,53,8.144931,537,1813,1.077664,260,0
1386013338,0,1,2,2,0.918296,3,3,451.5,48,1.015891,55,4.5,1.738268,5,0
1386017300,0,1,1,1,0,1,1,243,48,0.045856,11,6,22.807168,6,0
1386017522,0,1,1,1,0,1,1,243,48,0.002569,12,7,390.189189,7,0
1386024795,0,2,3,9,2.201244,161,50,188.777778,60,17.708031,849,4761,1.295245,2030,1
1386024797,0,2,3,6,1.827418,89,25,93.833333,52,22.545747,343,4753.5,1.039732,2024,1
1386031900,0,1,1,1,0,1,7,220,51,13.064074,16,1067,1.076546,885,1
1386052179,1,2,2,2,0.522559,31,3,1570,54,0.242373,295,55.5,4.094408,38,0
1386070462,0,2,2,3,1.364795,120,107,985,53,0.668623,484,392,1.913985,32,0
1386078985,1,1,1,1,0,41,42,757,53,6.545995,32,394,1.152765,356,0
1386093179,0,1,2,3,1.00724,29,9,608,63,1.639217,166,529,24.588949,431,1
1386093185,0,1,1,1,0,3,1,496,63,0.140069,39,532,8.139316,433,1
1386102310,0,1,1,1,0,66,0,4641,48,34.80662,11,162,1.02873,21,0
1386111200,1,1,1,1,0,1,1,677,48,25.256435,38,34,1.039594,34,0
1386141273,0,1,8,10,3.149602,171,213,748.2,56,18.639676,1305,399.5,1.020102,366,0
1386177617,1,1,1,1,0,14,13,811,48,66.623079,27,405,1.01501,33,0
1386185084,0,1,1,1,0,5,1,496,56,0.507072,54,35,2.972107,35,0
1386221179,0,1,1,1,0,31,0,730,53,32.936308,17,2055,1.030362,284,1
1386221181,0,1,1,1,0,155,0,761,53,15.781424,18,89,1.063366,0,1
1386221181,0,1,1,1,0,31,0,916,53,1.012199,19,91,1.987948,1,1
1386221181,0,1,1,1,0,187,0,947,53,0.036806,20,93,28.169811,2,1
1386221182,0,1,3,4,0.292404,188,233,1001.75,63,8.152214,935,1368.5,2.683827,1166,1
1386221183,1,1,1,1,0,158,125,899,57,1.924618,117,0,0,0,1
1386221184,0,2,6,7,1.677432,182,365,723.142857,63,48.19807,895,1374,1.003789,195,1
1386234110,0,2,2,2,0.982736,200,221,432,63,2.279375,13,75.5,1.329038,45,1
1386234112,0,2,4,4,0.841255,194,156,461.25,63,2.208194,310,72.5,1.239758,44,1
1386234117,0,2,8,11,1.823633,562,68,259,63,14.273596,664,65,1.007942,43,1
1386234117,0,2,3,3,1.579863,78,41,778.666667,63,1.303472,351,82,2.08939,47,1
1386234117,0,2,5,5,1.614204,219,179,689.6,63,13.035729,666,86,1.036249,48,1
1386317047,0,2,3,3,1.095596,77,50,286.333333,63,5.178561,18,79,1.087583,46,1
1386317047,0,1,1,1,0,2,1,506,63,0.770532,15,91,2.297804,41,1
1386317050,1,2,2,2,0.314683,73,103,1011,63,0.199323,348,89.5,5.594797,49,1
1386360124,1,2,2,2,0.757878,45,19,279,56,0.023079,47,1818.5,33.497492,262,0
1386361558,1,1,1,1,0,1,1,870,57,2.246123,157,1307,1.445212,1159,0
1386370321,0,2,3,3,1.336252,61,3,194.666667,56,0.078681,49,1821,8.0609,264,0
1386381586,0,2,2,2,0.980798,83,3,317,56,0.130382,51,1823.5,6.75233,265,0
1386382182,0,2,5,7,2.103596,556,516,113.285714,56,0.63251,88,1828,21.73127,270,0
1386384095,0,1,1,1,0,2,2,629,53,0.27485,83,1046,4.638354,864,1
1386386525,0,2,2,3,1.448478,108,44,250,56,0.050266,34,1833,13.157495,271,0
1386415463,0,1,2,2,1,2,2,490.5,56,7.746649,351,36.5,1.084904,37,0
1386427035,0,2,4,5,2.165161,31,3,503.4,57,0.497556,315,1837,1.952651,273,0
1386429663,0,1,2,2,0.086122,184,1,37.5,57,0.289983,59,1840.5,18.300477,275,0
1386431312,0,2,4,4,1.506791,38,10,512,57,10.443226,274,1843.5,0.767976,1551,0
1386436937,0,1,1,1,0,21,9,875,57,3.118565,115,1318,1.32066,1167,0
1386444084,0,1,2,3,1.31837,13,18,991.333333,57,0.555525,428,1320,1.858447,1170,0
1386446741,1,1,2,3,1.494919,4,7,872.666667,57,1.097847,700,1323,1.306504,1173,0
1386459086,1,2,8,11,2.514008,198,146,997,57,4.996388,1012,1330,1.180831,133,0
1386460880,0,1,1,1,0,12,0,887,57,0.277118,116,1336,4.60857,1181,0
1386470784,0,2,6,7,1.933372,439,31,527.571429,57,0.333998,850,1849,2.135848,277,0
1386473666,0,1,3,3,1.048182,48,18,1258.666667,57,0.126115,537,1854,16.870621,1559,0
1386474376,0,1,2,2,1,12,2,640,57,0.092593,181,1856.5,6.525376,1561,0
1386474784,0,1,1,1,0,4,0,272,49,63.252269,18,1858,1.01581,1562,0
1386475250,0,2,2,2,0.811278,10,2,440,57,0.43463,161,1859.5,2.558406,1563,0
1386514570,1,1,1,1,0,0,8,634,53,7.912245,78,38,1.126386,38,0
1386515126,0,1,1,1,0,9,9,144,52,26.497338,10,1337,1.03774,1182,0
1386517550,0,1,1,1,0,1,1,500,56,3.847986,55,0,0,0,0
1386530204,0,1,1,1,0,4,0,497,56,1.328021,97,39,1.753,39,0
1386539301,1,1,1,1,0,1,1,196,53,0.014375,27,5,70.565217,5,0
1386547277,1,1,3,3,1.159555,9,8,513.333333,57,5.697728,511,1249,1.415543,1061,0
1386547461,0,2,2,2,1,4,4,47,48,19.328229,74,963.5,1.038803,787,0
1386581432,0,1,1,1,0,7,0,960,60,1.018553,129,80,1.981785,69,1
1386592541,0,1,1,1,0,6,2,501,56,0.721493,98,95,2.386015,77,0
1386610900,1,1,1,1,0,1,1,196,53,0.828692,28,6,2.206721,6,0
1386612397,0,1,1,1,0,2,2,196,53,0.017326,29,7,58.715431,7,0
1386619170,0,1,2,2,0.574636,21,1,585,56,90.070058,329,965.5,1.005588,789,0
1386619977,0,1,2,2,1,6,6,731.5,53,0.517928,323,8.5,7.181901,9,0
1386621741,0,1,2,2,0.918296,3,3,731.5,53,0.020417,325,10.5,37.734694,11,0
1386621955,0,1,1,2,1,2,2,1,52,10.210521,47,1861.5,1.073454,1565,0
1386622301,0,1,1,1,0,1,1,196,53,0.006481,32,12,155.285714,12,0
1386622667,1,1,1,1,0,1,1,32,52,35.739178,4,0,0,0,0
1386624629,0,1,1,3,1.224394,5,4,875.333333,53,10.721995,511,140,10.99651,140,0
1386625396,0,1,1,1,0,1,1,224,38,71.113773,6,460,1.014062,415,0
1386626039,0,1,1,1,0,1,1,1267,53,0.016319,296,142,62.276596,141,0
1386627932,0,1,2,2,0.961237,6,7,714,53,76.922014,308,143.5,1.006501,143,0
1386634478,0,2,2,2,0.961237,103,1,1618,53,42.317801,132,1988.5,1.019671,268,0
1386643061,0,1,1,1,0,2,2,759,49,55.989699,49,1863,1.01786,1566,0
1386643275,1,1,1,1,0,4,2,161,53,0.177581,12,145,6.631232,144,0
1386677916,1,1,1,1,0,1,7,1228,53,0.616748,199,408,2.621409,369,0
1386686266,1,2,2,2,1,2,2,47,48,1.606539,76,1864.5,1.466842,1567,0
1386686793,0,1,1,1,0,1,1,196,53,0.746435,33,461,2.339701,416,0
1386687991,0,1,1,1,0,3,3,170,45,17.812222,37,1866,1.056141,18,0
1386703314,0,2,8,13,2.892397,42,42,879.076923,57,49.829775,451,6,0.925183,5,0
1386703997,0,1,1,4,1.836592,9,9,1002.75,57,18.675547,177,14.5,1.322736,9,0
1386705042,1,1,1,1,0,1,1,724,56,0.774965,75,1993,2.29038,1641,0
1386707858,1,1,1,1,0,4,3,581,46,9.860359,66,462,1.101416,417,0
1386710204,0,1,1,1,0,1,1,1,53,18.045706,194,463,1.055415,418,0
1386710669,1,1,1,1,0,23,23,1035,57,0.000995,149,1351,1005.651163,1196,0
1386715426,0,1,1,1,0,1,1,124,47,95.044907,3,1352,1.010521,1197,0
1386716133,0,1,1,1,0,2,4,163,53,0.843264,13,146,2.185868,145,0
1386716321,0,1,1,1,0,1,2,888,57,0.150544,60,73,7.642577,13,0
1386723538,0,1,1,1,0,1,1,336,57,0.451736,6,1353,3.213682,1198,0
1386724838,1,2,2,2,0.957181,56,10,553,56,0.059595,72,2000.5,13.584968,271,0
1386730276,0,2,3,3,1.47217,175,2,319.666667,57,2.002253,9,1868,1.277465,278,0
1386741045,0,1,1,1,0,1,1,161,53,0.288333,14,147,4.468208,146,0
1386744863,0,1,1,1,0,6,3,582,46,0.428299,67,464,3.33482,419,0
1386779160,1,1,1,1,0,24,24,645,57,0.023021,114,412,44.438914,373,0
1386817310,0,2,3,4,0.654342,1127,91,283,57,0.755503,12,1871.5,1.703173,279,0
1386870511,0,1,2,2,0.845351,3,8,497,56,2.481435,357,40.5,1.256161,41,0
1386951077,0,1,1,1,0,1,0,842,56,2.629745,80,972,1.380265,795,0
1386956856,0,1,1,1,0,9,10,505,52,16.615336,23,12,1.060185,12,0
1386960745,1,1,1,1,0,6,6,677,48,9.832697,39,42,1.101701,42,0
1386978385,0,1,2,3,0.372661,512,1,81.666667,57,5.07108,43,1,0.355244,2,0
